Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Mehdi Mostefa,BST,FRAN,M/D,31,2302,9,0,0,0,1,0,1,0,15,2,39,3,0,12,1,11,0,5,44,35,810,0,45,144,6,112,0,0,0,1325,16,143,139,317,7,24,0,283,132,0,119,1,0,1,1,0,9
Sokratis,BVB,BUND,D,26,2300,7,0,0,2,0,1,0,0,20,2,39,1,0,6,2,5,1,12,59,42,1691,0,98,120,11,214,0,0,0,2278,28,109,101,506,4,32,0,273,302,0,124,1,0,1,0,1,17
Thiago Alcantara,FCB,BUND,M,27,2291,4,0,0,6,5,2,4,1,37,15,125,42,16,49,3,27,17,3,76,57,2311,3,47,184,60,208,0,0,0,3110,42,593,147,1409,0,115,0,392,249,0,184,1,0,2,1,5,85
Karol Linetty,SAM,SERI,M,34,2291,4,0,0,1,4,0,4,0,22,6,24,14,1,27,1,23,0,0,101,72,945,1,25,169,39,215,0,1,0,1626,33,232,202,523,4,58,0,320,39,0,25,1,0,1,2,1,55
Roger Bernardo,IGT,BUND,M,30,2286,6,0,0,1,0,0,0,0,14,5,60,0,0,1,0,1,0,14,61,45,500,0,49,133,8,164,2,2,0,1094,10,104,107,218,2,25,0,286,82,0,56,0,0,0,0,1,18
Mahmoud Dahoud,BMG,BUND,M,28,2281,3,0,0,2,6,0,6,0,44,13,48,2,2,29,8,23,0,3,75,56,1270,2,13,146,38,160,0,0,0,1973,39,275,164,631,2,62,0,392,111,0,72,4,0,4,3,1,69
Guilherme,DEP,LIGA,M,30,2280,6,0,0,2,1,0,1,0,29,6,46,11,1,11,0,10,0,4,76,53,1113,1,53,173,16,185,1,0,0,1701,11,171,140,478,2,23,0,281,121,0,101,0,0,2,1,2,26
Marcelo,RMA,LIGA,D,30,2277,2,0,0,2,10,1,10,0,25,4,40,149,42,44,14,33,0,3,45,36,1172,42,9,182,43,122,0,0,0,2156,57,345,117,746,9,178,0,494,92,0,98,2,0,2,1,1,65
Glenn Whelan,STO,EPL,M,30,2277,5,0,0,0,1,1,1,0,6,1,39,24,9,21,1,15,5,20,45,28,1190,4,27,171,9,99,0,0,1,1697,4,251,93,622,6,61,0,277,152,0,111,0,0,0,0,0,11
Shkodran Mustafi,ARS,EPL,D,26,2275,11,0,0,2,2,0,1,1,24,6,62,20,4,9,1,7,0,4,54,42,1293,4,105,138,14,186,0,1,0,1963,37,186,126,552,4,63,1,321,229,0,54,0,1,1,1,0,20
Andre Gray,BRN,EPL,F,32,2267,2,0,0,9,3,0,3,0,47,19,4,26,7,19,2,16,0,1,10,2,267,6,4,47,25,54,0,0,0,713,96,115,138,197,2,39,0,294,4,2,5,0,0,36,6,6,53
Loic Perrin,ASS,FRAN,D,27,2246,1,0,0,4,1,0,1,0,22,8,55,4,1,6,1,5,0,20,60,38,1186,1,79,186,11,170,0,1,0,1747,34,82,81,334,5,25,1,193,202,0,105,0,0,3,3,2,15
Kostas Stafylidis,FCA,BUND,D,27,2244,6,0,0,4,0,0,0,0,45,12,88,80,13,17,2,8,9,10,57,41,596,4,39,135,8,129,0,0,0,1580,9,104,86,258,24,131,1,433,91,0,106,1,0,0,0,1,15
Sadio Mane,LIV,EPL,F,27,2240,4,0,0,13,5,0,5,0,57,24,9,41,7,43,4,38,0,0,23,16,794,7,41,149,67,186,0,0,0,1564,168,407,249,624,1,99,0,473,22,0,23,1,0,13,3,8,123
Mijat Gacinovic,SGE,BUND,M,28,2231,9,0,0,2,0,0,0,0,29,8,74,18,6,14,2,11,3,4,49,36,536,3,34,132,30,176,0,1,0,1233,69,123,178,299,5,48,0,337,38,0,26,0,0,6,1,2,65
Fernando Amorebieta,SPO,LIGA,D,27,2221,17,0,0,0,1,0,1,0,9,2,70,8,3,5,1,4,0,21,39,27,576,3,69,101,6,129,0,1,0,1194,13,81,98,226,3,33,0,297,117,0,66,0,0,3,0,0,7
Martin Montoya,VAL,LIGA,D,29,2220,8,0,0,2,1,0,1,0,11,4,63,38,11,13,1,12,0,10,88,69,851,11,46,124,26,189,0,2,0,1753,31,182,146,449,9,48,0,342,108,0,32,0,0,0,0,1,48
Yannick Carrasco,ATM,LIGA,M/D,34,2213,5,0,0,10,4,0,4,0,85,33,15,72,11,34,6,25,4,1,26,16,676,6,13,134,69,154,0,0,0,1412,107,334,189,539,1,98,0,424,18,1,16,2,0,9,6,2,143
Gonzalo Rodriguez,FIO,SERI,D,26,2208,6,1,2,1,0,0,0,0,12,1,48,1,0,3,1,3,0,18,44,34,1210,0,37,137,7,104,0,2,0,1715,14,77,83,315,8,18,1,207,205,0,101,1,0,0,1,0,10
Antonio Barragan,MID,EPL,D,26,2196,5,0,0,0,0,0,0,0,3,0,59,71,17,9,1,9,0,13,72,53,820,17,21,131,16,129,0,0,0,1662,17,161,86,375,24,92,0,364,100,0,62,1,0,1,0,0,23
Enzo Perez,VAL,LIGA,M,27,2195,14,0,1,0,1,2,1,0,11,2,60,7,0,10,0,9,0,16,87,61,1091,0,35,145,28,206,0,0,0,1666,4,161,122,526,5,23,0,209,143,0,69,2,0,0,0,0,39
Matthew Phillips,WBA,EPL,M,27,2193,2,0,0,4,8,0,4,4,47,10,18,144,32,34,8,15,10,3,23,14,327,13,36,111,55,121,0,0,0,1095,69,147,182,256,11,136,0,459,14,0,15,1,0,2,2,1,98
Maxime Lopez,OM,FRAN,M,30,2185,4,0,0,3,7,0,5,2,23,7,31,83,27,49,8,32,10,0,40,26,1592,16,3,126,30,97,0,1,0,2238,40,466,148,965,2,115,0,380,206,0,93,2,0,4,0,3,48
Nicola Murru,CAG,SERI,D,26,2175,3,0,0,0,1,0,1,0,8,3,45,57,14,12,2,8,3,8,54,45,562,14,25,79,8,109,0,1,0,1368,13,111,74,255,22,112,0,393,99,0,34,0,0,4,0,0,11
Theo Bongonda,CEL,LIGA,F/M,30,2170,3,0,0,1,3,1,3,0,32,7,17,57,11,19,4,16,0,1,31,21,467,11,13,109,53,134,0,0,0,1115,80,175,169,344,3,61,0,392,14,0,3,1,0,24,2,1,116
Gary Medel,INT,SERI,M/D,26,2170,5,0,0,0,0,0,0,0,10,1,40,0,0,5,0,5,0,8,43,37,1299,0,18,186,6,90,0,2,0,1709,4,130,75,473,4,16,1,165,169,0,73,1,0,0,1,0,6
John O'Shea,SUN,EPL,D,28,2160,5,0,0,0,1,0,0,1,3,2,39,0,0,1,1,0,0,17,29,18,522,0,58,90,0,95,0,0,0,982,9,37,81,123,1,13,0,179,84,0,53,0,0,0,0,0,0
Paulo Dybala,JUV,SERI,F,31,2153,2,0,0,11,7,1,5,2,89,32,21,113,27,58,10,38,13,2,17,11,946,7,3,119,67,138,0,0,0,1709,97,406,136,681,0,164,0,425,28,3,75,10,0,12,4,4,93
Alexis Blin,TFC,FRAN,M,26,2152,4,1,1,0,0,0,0,0,13,3,47,5,0,9,0,8,1,9,69,45,735,0,57,172,10,160,1,0,0,1292,14,139,154,376,4,13,0,294,91,0,32,0,0,0,0,0,18
Pedro,CHE,EPL,F/M,35,2151,6,0,0,9,9,1,9,0,59,17,21,72,11,42,5,31,2,1,48,36,782,9,7,158,56,149,0,0,0,1445,108,331,149,517,1,101,0,359,23,0,33,2,0,8,2,4,81
Etienne Didot,GUI,FRAN,M,28,2144,6,0,0,1,1,1,1,0,7,3,35,94,29,37,2,17,19,10,58,42,1162,5,18,135,11,114,0,0,0,1901,9,323,142,688,10,130,0,443,141,0,122,2,1,2,0,0,19
Valentin Rongier,NAN,FRAN,M/D,31,2137,1,0,0,2,1,0,0,1,29,9,46,8,3,22,1,21,0,4,129,93,1175,3,31,226,26,203,0,0,0,1864,23,295,151,636,2,44,0,345,148,0,77,1,0,0,0,0,36
Carlos Bacca,MIL,SERI,F,32,2127,3,0,0,13,3,0,2,1,56,28,1,7,0,19,4,16,0,1,9,7,289,0,21,41,17,67,0,0,0,645,126,127,122,209,0,22,0,202,9,6,8,0,0,32,14,12,30
Takashi Inui,EIB,LIGA,M,28,2086,5,0,0,3,2,0,2,0,44,20,25,51,8,22,2,20,0,0,58,46,485,8,17,118,30,145,0,0,0,1050,91,176,160,318,3,50,0,294,17,0,26,0,0,6,2,0,60
Nico Pareja,SEV,LIGA,D,26,2075,6,0,1,1,1,0,1,0,9,3,73,8,2,6,2,4,1,13,40,32,905,0,38,116,5,97,1,0,0,1408,7,81,70,224,2,42,0,242,113,0,102,3,0,1,0,0,5
Valon Behrami,WAT,EPL,M/D,27,2036,7,0,0,0,0,0,0,0,6,0,33,3,1,5,1,5,0,12,72,55,586,1,20,120,6,138,0,1,0,1029,12,115,105,291,10,14,0,195,50,0,27,0,0,0,0,0,10
Sergio Aguero,MCI,EPL,F,31,2403,4,0,1,20,3,1,2,1,139,53,3,17,2,31,6,28,0,1,18,14,635,2,7,73,78,136,0,1,0,1325,207,313,184,476,0,41,0,362,15,5,16,4,0,23,13,14,124
Antonio Barreca,TOR,SERI,M/D,28,2360,2,0,0,0,2,0,2,0,15,1,42,93,16,15,2,12,1,14,41,34,713,15,41,128,29,140,0,1,0,1614,23,176,126,375,16,88,0,378,63,0,34,0,0,5,1,0,49
Davide Zappacosta,TOR,SERI,M/D,29,2333,1,0,0,1,5,0,5,0,28,5,38,166,48,41,8,23,13,11,43,33,936,30,18,152,18,92,0,0,0,1979,32,212,119,474,16,164,0,462,89,0,45,2,1,5,0,0,48
Jordan Ikoko,GUI,FRAN,D,27,2323,3,0,0,0,1,0,1,0,5,3,45,66,15,12,1,11,0,5,41,31,713,15,14,146,27,101,0,1,0,1488,25,159,86,333,6,74,2,322,72,0,44,0,0,2,0,0,41
Matteo Politano,SAS,SERI,F/M,32,2318,5,0,0,5,6,0,4,2,80,31,18,118,24,35,7,24,5,1,33,26,647,11,10,120,52,134,0,0,0,1485,118,320,183,540,0,142,0,519,27,2,25,1,0,2,4,4,97
Iago Aspas,CEL,LIGA,F,32,2318,9,0,0,19,3,1,2,1,78,37,11,23,5,50,8,45,2,0,21,16,730,4,17,135,36,142,0,0,0,1408,143,303,148,500,1,83,0,416,26,6,28,4,0,12,8,15,67
Ezequiel Munoz,GEN,SERI,D,30,2313,3,0,0,0,0,0,0,0,8,2,50,3,0,3,1,3,0,15,67,59,856,0,56,137,6,138,1,2,1,1522,16,95,90,304,10,10,0,222,140,0,52,0,1,4,1,0,7
Alex Sandro,JUV,SERI,M/D,27,2310,5,0,0,3,4,0,4,0,18,5,57,111,35,50,5,45,1,4,62,43,1082,35,41,168,49,207,0,1,1,2069,47,281,146,583,8,133,1,399,72,0,99,1,0,3,1,0,73
Harry Maguire,HUL,EPL,D,29,2307,5,0,0,2,2,1,1,1,34,10,62,15,3,11,1,7,2,28,54,39,905,3,69,148,29,188,0,0,0,1684,59,148,86,366,3,28,0,337,151,0,101,1,0,3,2,0,37
Julian Brandt,LEV,BUND,F/M,32,2304,0,0,0,3,8,1,8,0,46,15,28,53,8,51,12,38,5,0,25,21,842,3,21,135,71,142,0,1,0,1684,123,390,223,641,1,120,0,549,42,0,33,4,0,3,3,2,165
Manuel Pucciarelli,EMP,SERI,F,32,2303,2,0,0,3,1,0,1,0,39,14,26,29,5,15,3,14,0,1,33,27,632,5,10,123,35,106,0,0,0,1183,84,259,168,475,2,49,0,323,15,2,5,0,0,9,5,3,60
Raul Albiol,NAP,SERI,D,26,2297,8,0,0,0,1,0,0,1,9,1,22,4,0,7,1,6,0,12,33,23,1564,0,75,155,4,121,0,1,0,2070,19,123,73,659,4,17,0,269,348,0,153,0,0,1,0,0,5
Ivaylo Chochev,PAL,SERI,M,30,2286,4,0,0,3,3,0,1,2,38,11,59,28,6,20,1,16,1,12,55,39,746,5,64,119,18,166,0,0,0,1345,43,183,143,417,5,37,0,262,57,0,32,0,0,5,2,1,29
Victor Sanchez,ESP,LIGA,M/D,26,2281,8,0,0,1,1,1,0,1,9,2,73,75,17,17,1,9,7,4,105,71,845,6,32,130,8,167,0,1,0,1783,5,130,167,364,8,97,0,439,128,0,96,0,0,1,0,0,20
Yeray Alvarez,ATH,LIGA,D,26,2270,3,0,0,0,0,0,0,0,13,2,99,9,6,8,0,8,0,12,64,51,997,6,56,159,14,156,0,0,0,1697,18,141,120,403,1,29,1,338,202,0,129,0,0,1,1,0,16
Billy Jones,SUN,EPL,D,27,2270,8,0,0,1,0,0,0,0,15,4,46,42,10,29,2,29,0,16,55,39,484,10,94,83,10,171,0,0,0,1331,42,167,139,297,26,79,0,347,75,0,33,0,0,0,2,1,14
Thomas Muller,FCB,BUND,F/M,29,2265,0,0,0,5,12,0,12,0,65,26,21,38,18,60,14,46,2,5,15,11,805,18,52,36,16,100,0,1,0,1429,213,355,158,615,2,83,0,380,28,0,25,1,0,17,8,4,38
Fabian Holland,D98,BUND,D,26,2259,2,0,0,0,0,0,0,0,2,0,62,18,4,11,1,11,0,9,79,56,494,4,24,83,4,138,0,0,1,1264,11,128,77,239,6,59,1,331,99,0,65,0,0,0,1,0,9
Laurent Pionnier,MON,FRAN,G,25,2250,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,436,0,5,223,0,7,2,0,1,911,1,23,3,157,0,6,0,255,157,0,243,0,0,0,0,0,0
Javi Varas,LPM,LIGA,G,25,2250,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,4,3,625,0,4,249,2,14,4,0,0,1177,0,12,1,77,0,5,0,296,77,0,228,0,0,0,0,0,2
Phil Jagielka,EVE,EPL,D,27,2249,5,1,1,3,2,0,2,0,14,6,41,1,1,5,1,3,0,24,43,32,1008,1,90,111,2,161,0,5,0,1634,29,89,78,304,4,15,2,233,177,0,145,0,2,0,0,1,3
Jack Cork,SWA,EPL,M,30,2233,7,0,0,0,0,0,0,0,18,5,55,20,2,14,2,14,0,8,59,44,1071,2,37,180,23,148,0,1,2,1697,17,176,166,502,2,28,0,315,119,0,74,0,0,1,2,0,30
Lassana Coulibaly,BST,FRAN,M,30,2232,4,0,0,0,2,0,2,0,35,8,32,13,4,18,2,16,0,5,59,45,716,4,31,171,38,172,0,0,0,1324,28,178,185,391,7,31,0,315,82,0,47,1,0,1,3,0,62
Thiago Motta,PSG,FRAN,M,30,2225,7,0,1,0,0,0,0,0,12,1,33,0,0,20,1,19,0,4,56,31,2528,0,57,198,7,132,1,2,0,2999,14,339,124,1224,2,25,0,252,382,0,150,0,0,0,1,0,10
Franck Kessie,ATA,SERI,M,30,2223,5,1,2,6,3,0,3,0,47,18,35,36,10,19,2,16,0,4,37,26,1057,10,21,185,42,131,0,0,0,1708,86,261,169,614,3,65,0,361,127,2,81,0,0,1,3,3,62
Florent Hadergjonaj,IGT,BUND,D,25,2222,6,0,0,1,2,1,2,0,10,1,64,87,20,22,2,19,1,2,54,39,450,20,49,112,12,136,0,0,0,1517,19,230,97,342,4,156,0,526,86,0,60,0,1,1,0,0,31
Diego Rico,LGN,LIGA,D,25,2222,6,0,0,1,0,0,0,0,16,3,67,72,13,14,1,13,1,10,76,59,665,13,36,165,9,152,0,0,0,1603,8,141,103,334,18,107,1,422,96,0,32,1,0,0,1,0,25
Tiemoue Bakayoko,ASM,FRAN,M,32,2219,2,0,1,2,1,0,1,0,28,8,57,5,0,14,1,13,0,3,70,56,1193,0,64,255,57,242,0,2,0,1848,26,212,167,579,4,22,0,284,170,0,72,2,0,0,1,1,83
Aissa Mandi,BET,LIGA,D,26,2217,4,0,0,2,1,0,1,0,13,7,60,1,0,4,1,3,0,24,43,33,867,0,53,97,9,113,1,1,0,1339,18,76,83,269,4,9,1,184,123,0,100,0,0,4,1,0,12
Yannick Gerhardt,WOB,BUND,F/M,27,2214,5,0,0,0,2,0,2,0,15,6,34,37,7,21,5,19,0,6,55,39,811,7,48,112,18,143,0,3,0,1588,33,189,114,431,6,58,0,367,103,0,61,0,0,5,1,0,39
Tana,LPM,LIGA,F,32,2211,4,0,0,4,4,0,3,1,25,9,17,60,18,44,3,27,13,2,28,17,1042,4,7,115,32,104,0,0,0,1618,49,373,155,713,0,102,0,364,77,0,56,2,0,3,1,1,51
Malang Sarr,NIC,FRAN,D,27,2209,4,0,0,1,1,0,0,1,5,2,58,3,0,6,2,5,0,6,36,26,1513,0,26,131,8,83,0,3,0,1975,7,54,78,301,7,7,0,201,187,0,102,0,0,0,1,1,10
German Lux,DEP,LIGA,G,25,2205,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,323,0,1,218,1,6,1,1,0,871,0,41,2,161,0,6,0,329,162,0,210,0,0,0,0,0,2
Antonio Rudiger,ROM,SERI,D,26,2205,7,0,1,0,2,0,1,1,10,1,27,55,8,12,1,10,0,7,46,34,1105,8,44,162,16,126,0,1,0,1792,21,198,112,547,9,77,0,326,168,0,92,0,0,2,1,0,23
Yann Karamoh,SMC,FRAN,F/M,35,2203,2,0,0,5,4,0,4,0,60,20,13,88,23,26,6,22,0,2,43,29,407,23,11,132,51,132,0,0,0,1133,85,149,210,278,2,89,0,428,16,0,11,1,0,6,14,4,122
Marcel Schmelzer,BVB,BUND,M/D,26,2194,3,0,0,0,1,0,1,0,27,6,68,33,10,21,2,17,3,12,46,31,1220,8,46,107,7,143,0,0,1,2080,24,236,122,619,13,62,0,350,116,0,31,1,0,4,1,0,19
Gerard Pique,BAR,LIGA,D,25,2192,6,0,0,2,0,0,0,0,20,8,38,0,0,3,1,3,0,16,43,31,1566,0,55,179,10,116,0,0,0,2040,35,175,63,620,7,22,0,202,227,0,159,0,0,3,5,2,12
Dario Dainelli,CHI,SERI,D,26,2190,8,0,0,0,0,0,0,0,1,0,72,1,0,5,0,5,0,27,35,24,919,0,37,160,11,103,0,1,1,1437,10,98,73,299,6,9,0,208,208,0,143,0,0,1,0,0,13
Gustavo Cabral,CEL,LIGA,D,25,2179,6,0,0,2,1,0,1,0,19,8,54,2,0,2,2,1,0,18,73,43,984,0,58,128,4,153,1,0,0,1517,26,41,106,265,3,17,2,218,187,0,98,2,1,2,1,2,4
Miralem Pjanic,JUV,SERI,M,30,2172,5,0,0,5,9,0,4,5,52,24,33,144,48,60,12,26,25,4,38,28,1405,10,22,159,16,102,0,2,0,2068,56,339,116,769,1,195,0,382,132,0,105,6,0,3,4,3,22
Simone Padoin,CAG,SERI,M/D,31,2171,6,0,0,1,1,0,1,0,9,2,26,41,11,20,3,19,0,4,38,29,595,11,6,94,7,75,0,0,0,1074,17,122,79,276,8,67,0,259,40,0,30,1,0,1,0,0,13
Michael Ciani,FCL,FRAN,D,25,2168,5,0,0,3,0,0,0,0,23,7,70,1,1,3,0,3,0,11,31,19,950,1,78,143,9,129,0,1,0,1487,28,43,76,230,6,16,0,202,136,0,61,0,1,0,2,0,9
Marco Verratti,PSG,FRAN,M,28,2156,6,0,0,3,5,3,5,0,12,5,24,5,2,39,11,32,2,4,88,69,2164,2,6,180,59,231,0,0,0,2916,30,461,173,1136,4,139,0,400,252,0,126,15,0,0,0,1,67
Guerrero,LGN,LIGA,F,31,2148,3,0,0,5,1,0,1,0,43,16,7,5,0,19,2,18,0,1,15,7,450,0,23,71,16,80,0,0,0,945,81,155,206,286,0,16,0,326,6,1,8,1,0,20,5,4,28
Benjamin Hubner,TSG,BUND,D,25,2148,10,0,0,2,3,0,2,1,18,6,82,3,1,6,3,3,0,14,73,52,1319,1,67,98,6,177,0,0,0,1881,25,88,110,329,8,22,0,215,170,0,82,2,2,2,0,0,7
Per Skjelbred,BSC,BUND,M,26,2143,2,0,0,0,0,0,0,0,5,0,53,2,1,6,0,6,0,6,73,51,1045,1,34,103,14,142,0,0,0,1493,3,153,99,425,1,17,0,220,107,0,55,0,0,0,0,0,20
Curtis Davies,HUL,EPL,D,26,2137,4,0,0,0,2,0,0,2,10,3,92,5,1,2,1,0,0,35,40,23,711,1,71,73,4,128,2,0,1,1290,21,40,77,164,13,8,1,185,86,0,33,0,0,0,0,0,5
Javi Martinez,FCB,BUND,M,25,2135,5,0,0,1,1,0,1,0,11,3,50,0,0,4,2,3,0,10,43,34,1794,0,61,133,4,132,0,1,0,2209,14,91,59,587,4,16,0,184,273,0,72,1,0,2,1,1,6
Yohan Cabaye,CRY,EPL,M,32,2132,7,0,0,4,3,2,3,0,40,11,72,109,28,35,6,13,18,5,60,37,792,3,8,147,13,102,2,0,0,1464,45,214,135,458,2,148,1,343,87,1,56,0,0,2,2,2,28
Martin Kelly,CRY,EPL,D,29,2128,4,0,0,0,2,0,2,0,3,0,25,36,5,8,0,6,0,17,46,34,434,5,55,79,3,112,2,1,0,1120,9,85,85,200,14,43,0,275,75,0,48,0,0,0,1,0,5
Simone Verdi,BOL,SERI,F/M,28,2125,4,0,0,6,3,2,3,0,56,14,13,118,34,46,6,31,12,1,33,25,578,14,4,116,51,134,0,1,0,1295,64,231,164,397,2,147,0,422,37,0,70,3,0,9,1,0,83
Nicola Sansone,VIL,LIGA,F/M,32,2125,7,0,0,8,3,0,3,0,47,19,8,39,8,20,3,15,2,3,17,13,400,6,6,55,21,85,0,0,0,904,99,158,170,273,1,48,0,312,6,1,4,1,0,24,4,5,45
Robert Bauer,SVW,BUND,D,27,2124,5,0,0,1,3,0,2,1,12,2,65,28,7,14,4,10,1,13,72,53,546,7,27,81,13,142,0,4,1,1415,14,125,119,292,20,61,0,384,84,0,49,0,0,0,1,1,30
Igor Lewczuk,GIR,FRAN,D,25,2114,3,0,0,1,0,0,0,0,11,3,40,1,0,2,1,2,0,11,43,31,745,0,66,89,4,123,0,1,0,1173,18,34,88,171,5,8,1,157,110,0,54,0,0,6,0,0,4
Dani Castellano,LPM,LIGA,D,27,2109,2,0,0,0,1,0,1,0,9,3,39,32,11,12,1,11,0,14,57,45,910,11,25,76,51,167,1,0,0,1629,15,182,97,430,21,40,1,251,90,0,36,0,0,0,1,0,77
Rafael,OL,FRAN,M/D,27,2106,6,1,1,0,3,0,2,1,17,3,42,58,10,14,7,11,0,8,65,44,830,10,31,132,47,184,0,1,0,1740,50,206,133,438,9,82,0,363,92,0,33,1,0,5,0,0,75
Marvin Compper,RBL,BUND,D,25,2102,6,0,0,2,0,0,0,0,8,3,67,0,0,0,0,0,0,6,45,31,944,0,61,112,4,121,0,0,0,1489,12,50,80,264,2,7,1,270,167,0,80,0,0,0,0,1,5
Omer Toprak,LEV,BUND,D,25,2102,6,0,0,1,0,0,0,0,11,4,51,0,0,2,1,2,0,18,36,25,1058,0,71,119,2,116,0,2,0,1525,19,63,94,296,5,15,1,220,178,1,80,0,0,0,1,1,3
Nordin Amrabat,WAT,EPL,F/M,29,2101,4,0,0,0,3,2,3,0,29,6,24,129,25,30,4,27,0,3,45,34,508,25,5,138,61,145,0,0,0,1333,65,169,178,304,3,119,0,440,24,0,33,1,0,2,0,0,98
Gabriel Mercado,SEV,LIGA,D,28,2095,10,0,0,3,1,0,1,0,12,6,44,14,1,5,1,4,0,11,68,44,815,1,23,93,4,109,1,0,0,1389,23,109,119,271,6,30,0,261,93,0,48,0,0,2,0,2,7
Philipp Lahm,FCB,BUND,D,27,2090,1,0,0,1,2,1,2,0,7,3,50,60,17,39,3,36,1,2,41,27,1714,16,18,107,14,91,1,1,0,2347,45,408,61,941,9,110,0,278,113,0,55,0,0,2,1,0,18
Mathew Leckie,IGT,BUND,F,30,2086,2,1,2,0,2,0,2,0,49,18,35,35,7,29,1,27,0,5,43,35,551,7,137,123,49,270,0,0,0,1438,124,291,267,433,8,75,0,515,29,0,17,0,0,9,8,0,120
Andrea Costa,EMP,SERI,D,26,2085,6,0,0,2,1,0,0,1,11,2,37,2,0,2,1,1,0,24,19,15,976,0,75,104,6,132,0,1,1,1497,18,50,67,323,11,41,0,260,197,0,78,0,0,5,0,0,6
Yussuf Poulsen,RBL,BUND,F/M,29,2067,4,0,0,5,4,0,4,0,47,19,15,11,1,26,3,22,0,4,24,17,421,1,115,70,21,203,0,0,0,1083,115,163,248,321,1,34,0,419,14,0,4,2,0,16,6,1,61
Franco Vazquez,SEV,LIGA,F/M,29,2002,8,0,0,7,3,1,3,0,53,20,9,51,15,31,5,24,4,5,63,44,695,5,39,166,25,195,1,0,0,1363,78,275,201,483,2,98,0,367,43,0,45,4,0,12,2,4,55
Salomon Kalou,BSC,BUND,F,26,1994,1,0,0,7,4,0,4,0,38,17,28,8,1,24,7,20,1,1,14,10,434,1,29,98,30,98,0,0,0,929,78,165,172,276,0,37,0,294,22,1,9,0,0,11,1,7,75
Kevin-Prince Boateng,LPM,LIGA,M,28,1989,10,1,2,10,4,0,3,1,76,31,18,19,4,21,3,17,0,5,22,15,593,4,30,65,6,126,0,1,0,1175,105,198,162,383,0,55,0,303,24,0,29,0,0,33,6,5,13
Daniele Gastaldello,BOL,SERI,D,25,1925,12,0,2,0,1,0,1,0,4,1,53,2,1,1,0,0,0,14,42,33,853,1,37,108,3,102,2,0,0,1288,10,63,57,228,6,21,0,162,136,0,88,0,1,2,1,0,3
Valentin Vada,GIR,FRAN,M,28,1895,4,0,0,6,2,0,1,1,30,15,26,75,22,42,0,29,12,4,44,33,1033,2,16,182,19,104,0,1,0,1597,39,255,113,583,1,102,0,321,96,2,61,1,0,2,5,5,25
Dani Ceballos,BET,LIGA,M,30,2336,8,0,0,2,2,0,1,1,37,16,55,36,10,39,1,31,6,2,91,66,1123,8,13,255,81,300,0,0,0,2090,45,374,234,704,1,91,0,477,120,0,118,2,0,0,1,0,120
Nacho,RMA,LIGA,D,28,2302,5,0,0,2,3,0,2,1,8,5,46,16,4,9,2,6,0,13,55,48,1121,4,42,125,7,126,0,0,0,1635,30,139,91,421,3,19,0,166,147,0,44,0,0,2,1,1,19
Ji Dong-Won,FCA,BUND,F,34,2292,4,0,0,3,2,0,2,0,45,12,22,32,8,27,5,24,1,6,27,20,554,8,123,73,29,214,0,1,0,1246,79,189,246,396,1,49,0,418,26,0,12,1,0,7,2,1,79
Tobias Badila,NAN,FRAN,D,26,2251,7,0,0,1,0,0,0,0,14,4,64,38,6,8,1,6,2,7,75,55,600,6,50,158,4,143,0,1,1,1551,14,77,95,247,7,70,0,378,117,0,47,0,0,1,3,0,14
Vitolo,SEV,LIGA,M,29,2245,5,1,1,6,6,0,6,0,30,12,18,29,7,45,4,39,0,2,43,35,946,7,16,141,69,201,0,0,0,1695,145,388,198,631,3,69,0,391,45,0,40,1,0,21,1,6,123
Bruno Peres,ROM,SERI,M/D,30,2224,3,0,0,2,2,0,2,0,35,7,41,113,31,33,3,27,4,6,35,25,883,21,15,139,52,141,0,2,0,1762,64,254,130,547,11,123,0,362,50,0,43,2,0,3,2,1,86
Bruno Henrique,PAL,SERI,M,33,2215,7,0,0,1,3,0,3,0,23,4,24,78,23,28,4,18,7,7,69,51,981,10,19,167,17,146,1,1,0,1597,25,233,162,541,5,108,0,337,85,0,58,1,0,4,1,0,31
Stewart Downing,MID,EPL,M,30,2212,1,0,0,1,3,1,1,2,29,6,31,165,43,29,2,18,8,0,27,20,767,24,9,122,7,55,0,0,0,1380,21,178,60,433,8,164,0,357,55,0,79,0,0,6,1,1,18
Felix Wiedwald,SVW,BUND,G,25,2208,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366,0,4,265,1,8,0,1,0,1018,0,25,2,135,0,3,0,356,143,0,201,0,0,0,0,0,1
Sergio Escudero,SEV,LIGA,D,25,2191,7,0,0,0,3,0,2,1,31,10,44,64,13,23,3,17,3,6,78,46,968,10,45,130,25,187,0,0,0,1914,42,266,129,536,7,94,0,391,100,0,48,1,0,2,1,0,39
