Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Przemyslaw Tyton,CIN,MLS,G,13,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,3,77,0,4,0,0,0,471,0,9,1,36,0,0,0,106,36,0,87,0,0,0,0,0,0
Jose Cifuentes,LAF,MLS,M,20,1160,4,0,0,1,2,1,2,0,34,10,12,18,6,26,7,24,0,1,48,28,574,5,16,81,34,114,0,0,0,1008,31,228,101,412,1,43,0,209,52,0,33,2,0,0,1,0,48
Arthur,JUV,SERI,M,22,1158,3,0,0,1,0,0,0,0,3,1,18,3,0,17,1,17,0,1,17,9,1016,0,2,93,19,59,1,0,0,1235,7,219,50,538,0,14,1,101,121,0,55,0,0,0,0,0,24
Helder Costa,LEE,EPL,F/M,22,1156,0,0,0,3,3,0,3,0,16,6,3,21,3,8,0,5,0,0,25,11,232,3,4,66,19,66,1,0,1,557,48,87,113,140,0,30,0,189,4,0,3,0,0,3,3,1,48
Antonio Mirante,ROM,SERI,G,13,1154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,122,0,1,2,0,0,481,0,4,3,24,0,0,0,91,24,0,68,0,0,0,0,0,0
Nathaniel Clyne,CRY,EPL,D,13,1147,2,0,0,0,1,0,1,0,4,1,18,23,5,4,0,3,0,2,17,10,338,5,4,56,4,27,0,1,0,709,6,76,24,168,4,26,0,157,38,0,15,0,0,0,0,0,6
Clement Michelin,RCL,FRAN,M/D,26,1146,1,1,2,0,4,0,4,0,11,2,25,84,24,17,7,10,3,4,25,19,379,15,26,58,4,67,0,0,0,838,14,69,55,180,5,87,0,219,45,0,29,0,0,4,0,0,7
Fernando Arce,NEC,LMX,M,22,1141,2,1,1,1,0,0,0,0,15,2,18,8,0,7,0,7,0,7,21,11,361,0,22,74,6,62,0,0,0,597,19,70,54,164,2,13,0,106,43,0,39,0,0,1,1,1,10
Jonathan Bornstein,FIR,MLS,M/D,20,1141,2,0,0,1,1,0,1,0,4,3,28,27,8,6,2,5,0,2,31,18,312,8,28,60,7,81,0,0,1,766,8,69,55,164,5,40,0,179,35,0,12,0,0,0,0,0,7
Alan Pulido,SKC,MLS,F,14,1141,2,0,0,7,5,0,5,0,52,25,3,2,0,15,5,10,0,0,7,5,294,0,12,37,30,83,0,0,0,626,78,135,94,221,0,21,0,157,11,1,14,0,0,8,6,3,53
Rober,EIB,LIGA,D,15,1138,3,0,0,0,2,0,2,0,6,0,20,47,15,11,2,8,1,1,16,9,323,11,48,77,13,94,0,0,0,814,11,85,45,186,3,53,0,229,40,0,24,0,0,1,0,0,17
Opa Nguette,MET,FRAN,F/M,16,1137,0,0,0,3,1,0,1,0,18,8,1,5,2,15,0,14,0,2,15,8,202,2,36,53,28,102,0,0,0,547,50,85,145,150,0,11,0,211,5,1,0,0,0,6,2,1,57
Eder Militao,RMA,LIGA,D,14,1134,3,0,1,1,0,0,0,0,12,3,19,2,1,0,0,0,0,6,20,8,705,1,31,70,2,65,0,0,0,943,15,53,34,198,2,7,0,89,74,0,66,0,0,0,1,0,2
Robin Koch,LEE,EPL,M/D,17,1131,1,0,0,0,0,0,0,0,9,1,27,1,0,4,0,4,0,12,27,16,663,0,38,76,4,76,1,1,0,928,11,52,56,173,3,15,0,116,85,0,42,0,1,0,0,0,6
Axel Witsel,BVB,BUND,M/D,15,1130,4,0,0,0,0,0,0,0,12,2,22,1,0,4,1,4,0,3,18,12,743,0,16,106,7,61,0,0,0,938,8,145,35,401,2,7,0,67,93,0,35,1,0,0,0,0,8
Diego Rubio,RAP,MLS,F,17,1129,3,0,0,3,3,1,3,0,27,8,8,7,0,19,5,16,0,2,10,4,309,0,37,42,12,89,0,0,0,640,42,134,93,209,0,21,0,176,20,0,23,2,0,5,3,1,24
Bakaye Dibassy,MNU,MLS,D,14,1128,3,0,0,2,0,0,0,0,9,3,34,15,3,6,1,6,0,13,11,8,366,3,20,60,3,37,0,1,0,683,13,51,36,139,3,15,2,132,38,0,19,0,0,0,1,0,3
Alfonso Luna,QUE,LMX,D,13,1127,1,0,1,0,1,0,1,0,5,0,26,15,6,8,1,7,0,7,17,10,236,6,9,45,5,45,0,0,0,594,8,51,48,140,14,33,0,146,64,0,33,0,0,0,0,0,6
Hedgardo Marin,JUA,LMX,D,13,1124,1,0,0,0,0,0,0,0,6,0,16,0,0,1,0,1,0,9,13,9,340,0,26,45,0,40,0,0,0,539,6,19,41,84,0,4,0,93,63,0,47,0,0,0,0,0,0
Yoshinori Muto,EIB,LIGA,F/M,26,1120,1,0,0,1,1,0,1,0,22,5,3,9,0,11,2,10,0,0,12,7,149,0,39,46,15,81,0,0,0,408,48,85,112,122,1,14,0,154,6,0,3,1,0,7,2,1,23
Sander Berge,SHU,EPL,M,15,1120,4,0,0,1,1,0,0,1,10,2,4,23,2,13,2,12,0,2,16,7,373,2,17,68,20,56,0,0,0,629,33,131,61,247,0,18,0,136,27,1,15,0,0,2,0,1,32
Borja Garcia,HUE,LIGA,F/M,21,1119,0,0,0,1,0,0,0,0,14,2,10,12,3,20,1,20,0,0,13,7,477,3,10,60,21,76,1,0,0,754,25,160,57,283,0,29,0,148,15,0,20,1,0,1,0,1,26
Issiaga Sylla,RCL,FRAN,M/D,20,1118,0,0,1,1,0,0,0,0,10,2,16,47,10,8,2,7,1,3,28,20,400,10,27,83,16,79,0,0,0,879,20,103,70,220,2,47,0,209,34,0,17,0,0,2,2,1,28
Nemanja Radoja,LEV,LIGA,M,21,1117,1,0,0,0,2,0,2,0,6,0,19,2,1,3,1,1,0,3,23,15,586,1,21,89,11,63,1,0,0,809,5,106,57,282,0,15,0,117,60,0,35,0,0,0,0,0,14
Frederic Guilbert,STR,FRAN,M/D,13,1116,2,0,1,1,4,0,4,0,15,4,33,67,17,13,3,4,5,1,37,19,339,13,16,83,16,82,0,0,0,888,4,93,70,183,8,106,0,260,45,0,33,0,0,0,0,0,30
Alexis Mac Allister,BHA,EPL,M,21,1116,1,0,0,1,1,1,1,0,24,3,9,11,0,15,2,14,0,4,26,12,320,0,8,67,16,64,0,0,0,616,34,125,90,208,2,28,0,148,19,0,16,1,0,0,1,0,26
Gonzalo Jara,TIJ,LMX,D,13,1115,3,1,2,0,0,0,0,0,1,0,33,0,0,2,0,2,0,9,23,18,565,0,18,83,6,57,0,0,0,832,0,55,48,223,2,5,0,124,136,0,65,0,0,0,0,0,10
Maximilian Philipp,WOB,BUND,M,24,1114,3,0,0,6,2,0,2,0,30,16,6,17,3,13,0,9,2,0,15,6,272,1,10,37,11,48,0,0,0,537,49,102,56,178,1,31,0,146,14,0,10,1,0,5,3,2,13
Ariel Matias Garcia,JUA,LMX,M,15,1112,6,0,0,2,1,0,1,0,11,4,12,42,10,16,2,10,5,4,27,18,309,3,13,75,13,69,0,0,0,647,16,100,81,211,2,53,0,193,25,0,10,0,0,4,1,1,27
Chris Smalling,ROM,SERI,D,16,1110,3,0,0,0,1,0,0,1,7,1,28,1,0,2,2,1,0,11,14,8,618,0,25,67,4,51,1,0,0,835,17,23,34,169,1,3,0,76,91,0,32,0,0,1,0,0,4
Jacob Barrett Laursen,DSC,BUND,D,16,1109,1,0,0,0,1,0,1,0,2,0,24,21,4,4,2,3,0,4,23,12,341,4,9,50,8,51,0,0,0,717,1,60,37,122,9,27,0,139,35,0,32,1,0,0,0,0,9
Kaku,NYR,MLS,F/M,17,1103,0,0,0,2,3,2,2,1,17,5,7,74,16,30,8,23,4,0,12,10,426,8,3,73,11,32,0,0,0,802,25,251,39,366,0,114,0,265,22,0,27,4,0,3,0,2,14
Denis Cheryshev,VAL,LIGA,M,21,1102,3,0,0,0,3,0,3,0,20,6,12,50,9,16,4,12,1,1,19,15,182,9,13,53,8,54,0,0,0,501,45,83,83,137,1,40,0,187,11,0,11,0,0,3,0,0,20
Andres Reyes,MIA,MLS,D,13,1100,7,2,2,0,0,0,0,0,9,3,24,1,0,0,0,0,0,4,16,12,351,0,23,63,5,56,0,0,1,559,11,22,48,104,1,4,0,78,59,0,29,0,1,0,0,0,5
Pape Cheikh Diop,DIJ,FRAN,M,21,1093,5,0,0,0,0,0,0,0,6,0,6,2,0,8,0,8,0,2,24,14,514,0,9,73,14,71,0,0,0,746,4,74,83,189,1,15,0,121,41,0,18,1,0,0,0,0,17
Aaron Ramsey,JUV,SERI,M,22,1092,2,0,0,2,4,0,4,0,24,11,7,22,11,31,6,23,4,2,22,14,610,6,8,56,10,58,0,2,0,893,67,221,60,382,2,47,0,149,27,0,33,1,0,3,6,2,13
Sergio Cordova,DSC,BUND,F,23,1090,0,0,0,2,1,0,1,0,20,4,9,10,2,12,1,11,0,3,16,8,158,2,38,51,12,84,0,0,0,483,36,73,130,117,0,14,0,181,5,0,7,1,0,9,5,1,33
Fernando Meza,ATL,MLS,M/D,13,1073,2,0,0,0,0,0,0,0,2,1,17,1,0,1,0,1,0,5,9,5,746,0,37,61,5,59,0,0,0,957,8,69,42,228,0,4,0,105,112,0,61,0,0,2,0,0,6
Victor Davila,LEO,LMX,F/M,16,1072,1,0,0,7,1,0,1,0,27,12,4,16,3,10,3,9,0,0,3,1,263,3,6,29,6,40,0,0,0,478,48,102,51,181,0,20,0,113,15,0,13,0,0,2,1,4,16
Cole Bassett,RAP,MLS,M,15,1072,1,0,0,5,5,0,4,1,25,11,3,29,5,13,5,7,1,2,13,9,376,3,14,57,12,50,0,0,0,639,39,114,63,234,0,38,0,146,30,0,12,0,0,2,2,4,23
Adam Jahn,ATL,MLS,F,21,1072,2,0,0,3,1,1,1,0,15,8,1,3,1,7,1,6,0,1,8,5,192,1,29,19,6,45,0,0,0,370,39,65,79,119,0,5,0,117,7,0,3,0,0,11,1,3,9
Tom Barlow,NYR,MLS,F,22,1064,0,0,0,3,0,0,0,0,42,21,0,8,1,6,1,6,0,3,8,2,156,1,38,27,10,60,0,0,0,402,71,72,93,118,0,11,0,139,4,0,2,0,0,16,7,3,18
Antonio Rios,TOL,LMX,M,19,1064,0,0,0,0,1,0,0,1,3,1,17,4,1,5,0,3,1,9,14,10,330,0,11,51,2,40,0,0,0,517,2,57,54,165,0,8,0,80,39,0,28,0,0,0,0,0,3
Pedro Aquino,AME,LMX,M,15,1041,2,0,1,3,2,0,1,1,11,7,15,1,0,8,1,6,0,5,26,12,504,0,25,106,5,77,0,0,0,728,13,60,80,213,1,8,0,91,63,0,37,1,0,0,1,1,8
Ventura Alvarado,ASL,LMX,D,13,1039,4,0,0,0,0,0,0,0,2,0,21,1,0,4,0,4,0,6,15,6,300,0,34,44,3,60,0,0,0,528,6,19,38,85,1,7,0,112,49,0,33,0,0,0,0,0,3
Christian Gentner,FCU,BUND,M,22,1037,0,0,0,0,0,0,0,0,7,0,17,10,2,8,1,8,0,1,17,8,358,2,4,53,8,44,0,0,0,614,9,90,42,197,0,23,0,146,39,0,23,0,0,2,0,0,14
Arne Maier,DSC,BUND,M,16,1037,0,0,0,0,0,0,0,0,11,2,8,27,5,11,1,7,4,3,13,9,312,1,6,74,8,32,1,0,0,565,16,87,28,151,2,42,0,156,20,0,25,0,0,2,0,0,13
Youcef Atal,NIC,FRAN,D,18,963,1,0,0,1,0,0,0,0,8,5,26,51,7,5,1,5,0,2,25,12,412,7,10,63,20,80,0,0,0,859,26,93,79,196,1,46,0,210,21,0,16,0,0,7,0,0,36
Luca Cigarini,CRO,SERI,M,14,938,3,1,1,0,0,0,0,0,15,2,12,24,11,16,1,8,8,1,26,14,615,3,10,65,8,61,0,0,0,899,5,156,65,316,0,55,0,154,86,0,57,0,0,0,0,0,12
Enrique Triverio,TOL,LMX,F,36,1391,3,0,0,1,0,0,0,0,33,11,2,9,1,10,0,10,0,1,16,9,274,1,52,53,10,109,0,0,0,616,68,101,140,177,0,10,0,184,6,0,6,0,0,5,4,1,13
Angel Rodriguez,GET,LIGA,F,33,1363,4,0,0,5,0,0,0,0,38,14,2,17,1,6,1,6,0,0,7,4,194,1,23,35,11,62,0,0,0,532,61,87,131,142,0,22,0,199,3,2,9,1,0,12,6,4,26
Simon Bokote Banza,RCL,FRAN,F,34,1363,4,1,1,5,2,1,2,0,35,13,7,11,2,13,4,10,0,1,13,6,225,2,58,41,9,112,0,0,0,575,71,102,137,159,0,20,0,184,6,1,8,0,0,9,8,5,23
Jose Joaquin Martinez,CA,LMX,D,26,1355,0,0,0,0,0,0,0,0,3,2,16,20,6,10,2,10,0,2,19,11,353,6,7,41,6,49,0,0,0,678,16,88,52,212,7,26,0,125,46,0,21,0,0,1,1,0,7
Oliver McBurnie,SHU,EPL,F,23,1319,2,0,0,1,0,0,0,0,30,13,6,4,0,15,1,15,0,3,15,7,253,0,139,32,4,184,0,0,0,660,58,127,182,209,1,37,0,243,9,0,6,1,0,4,8,0,13
Cristian Calderon,GUA,LMX,M/D,26,1306,2,0,0,4,0,0,0,0,37,20,13,24,7,15,1,14,1,7,15,9,368,7,21,66,4,65,0,0,0,783,31,109,76,233,2,41,0,216,48,0,28,0,0,4,1,0,14
Nils Petersen,SCF,BUND,F,32,1289,0,0,0,8,0,1,0,0,33,12,9,4,1,10,0,10,0,1,11,7,153,1,31,29,4,50,0,0,0,444,54,66,156,103,0,9,0,144,4,1,6,1,0,7,5,5,13
Cristian Tello,BET,LIGA,M,29,1279,0,1,1,5,3,1,3,0,35,14,11,28,7,20,4,17,0,0,16,10,377,6,6,66,23,53,0,0,0,698,54,145,56,244,4,51,0,166,8,0,16,1,0,3,3,3,35
Fabian Kunze,DSC,BUND,M,26,1261,6,0,0,0,0,0,0,0,7,1,18,2,0,6,1,6,0,3,38,26,435,0,39,81,7,109,0,1,0,777,11,86,95,185,5,12,0,175,39,0,18,0,0,0,0,0,17
Jay Rodriguez,BRN,EPL,F,31,1256,3,0,0,1,2,0,2,0,31,9,2,4,0,6,3,4,0,4,25,16,201,0,42,56,12,97,0,0,0,517,59,99,155,153,1,16,0,168,5,0,3,0,0,14,3,1,28
Sada Thioub,SCO,FRAN,F/M,27,1253,0,0,0,1,1,0,1,0,23,6,9,25,5,23,2,22,0,0,17,14,488,5,13,67,35,90,0,0,0,894,55,172,118,309,2,31,0,232,21,0,16,1,0,1,0,0,65
Lucas Alario,LEV,BUND,F,25,1244,2,0,0,11,2,0,2,0,41,20,2,0,0,15,1,13,0,1,8,2,226,0,38,29,16,79,0,0,0,514,80,92,109,164,0,14,0,152,2,2,4,0,0,11,6,8,21
Daniel Aguilar,PUE,LMX,M,23,1221,2,0,0,1,1,0,1,0,18,7,11,22,5,8,4,7,0,2,31,23,352,5,23,54,4,67,0,0,0,630,16,88,62,200,0,34,0,145,45,0,33,0,0,0,1,1,7
Niklas Moisander,SVW,BUND,D,18,1218,3,0,0,0,0,0,0,0,0,0,22,1,0,2,0,2,0,8,14,11,808,0,22,91,1,45,0,0,1,1093,1,59,42,222,3,11,0,135,117,0,70,0,0,0,0,0,2
William Carvalho,BET,LIGA,M,27,1215,4,1,1,2,0,0,0,0,15,6,11,4,0,9,1,9,0,3,19,12,812,0,29,95,18,76,1,0,0,1118,12,170,72,451,0,26,0,187,93,0,61,2,0,0,2,0,24
Joakim Maehle,ATA,SERI,M/D,20,1210,0,0,0,0,2,0,2,0,21,6,11,36,8,14,2,12,0,2,18,10,472,8,7,74,16,52,0,0,0,925,43,181,58,318,1,52,0,214,48,0,15,0,0,0,2,0,31
Nikola Maksimovic,NAP,SERI,D,17,1206,1,0,0,0,0,0,0,0,5,1,21,2,0,3,0,3,0,6,18,9,885,0,35,71,3,62,2,1,1,1108,11,39,27,224,4,2,0,85,126,0,67,0,0,0,1,0,3
Andy Pelmard,NIC,FRAN,D,19,1202,1,0,0,0,0,0,0,0,2,1,20,3,0,1,0,1,0,3,18,12,780,0,10,73,10,44,0,0,0,1055,3,65,33,249,5,9,0,109,82,0,31,0,0,0,0,0,11
Mateo Klimowicz,VFB,BUND,M,25,1195,1,0,0,1,1,0,1,0,34,10,2,8,1,16,1,15,0,1,20,15,243,1,4,39,22,63,0,0,0,525,51,96,76,167,2,23,0,155,13,0,13,1,0,0,2,1,38
Keita,SAM,SERI,F,25,1194,4,0,1,7,1,0,1,0,44,19,0,8,1,21,3,20,0,1,9,6,228,1,20,25,16,80,0,0,0,541,89,104,101,176,0,21,0,157,13,0,2,0,0,4,5,5,26
Riccardo Sottil,CAG,SERI,F/M,21,1190,3,0,0,2,1,0,1,0,25,9,5,43,6,16,2,15,0,0,7,3,274,4,3,82,40,85,0,0,0,600,51,136,77,217,0,52,0,177,7,0,17,0,0,1,1,0,59
Ricardo Chavez Soto,ASL,LMX,M/D,15,1187,5,0,0,0,2,0,2,0,9,2,13,24,10,11,1,9,0,5,38,23,269,10,24,53,6,82,0,0,0,705,6,78,63,169,5,46,0,207,61,0,33,0,0,2,0,0,13
Quini,GRA,LIGA,D,19,1186,5,0,0,1,0,0,0,0,8,3,15,30,6,4,0,4,0,6,33,22,240,6,24,80,13,79,0,0,0,713,11,70,70,117,3,28,0,212,21,0,18,0,0,0,1,0,22
Nicolo Rovella,GEN,SERI,M,20,1185,4,0,0,0,2,0,1,1,11,2,20,29,8,16,3,13,1,0,29,16,701,4,8,93,12,71,0,1,0,1024,3,106,63,305,2,47,0,158,63,0,56,1,1,0,1,0,14
Fernandinho,MCI,EPL,M,21,1184,6,0,0,0,2,0,2,0,14,3,23,6,1,14,3,12,0,2,31,17,884,1,30,91,10,82,0,0,0,1175,14,234,70,540,0,30,0,152,86,0,47,0,1,0,1,0,13
Pere Pons,ALA,LIGA,M,22,1179,1,0,0,2,0,0,0,0,9,4,7,7,3,8,2,8,0,2,20,10,266,3,14,68,9,60,0,0,0,524,22,75,79,159,1,23,0,142,18,0,7,0,0,1,0,0,28
Andreas Skov Olsen,BOL,SERI,F/M,26,1176,1,0,0,2,2,0,2,0,30,10,3,66,15,20,3,14,4,0,19,10,387,8,10,58,17,57,0,0,0,750,59,149,61,273,7,57,0,205,16,0,9,0,0,2,6,2,39
Samu Castillejo,MIL,SERI,F/M,28,1173,5,0,0,1,0,0,0,0,25,7,6,34,7,10,1,8,2,0,24,12,341,6,8,78,30,92,0,0,0,699,46,140,110,243,2,46,0,159,13,0,19,0,0,4,2,1,47
Trezeguet,AVL,EPL,F/M,21,1166,0,0,0,2,1,0,0,1,35,12,19,26,4,13,5,12,0,1,33,18,218,4,28,65,17,97,0,0,0,560,69,111,141,167,4,27,0,154,12,0,13,1,0,4,5,1,31
Robert Skov,TSG,BUND,M,23,1166,0,0,1,1,0,0,0,0,33,7,15,73,16,19,4,13,6,2,19,10,307,7,14,67,12,61,0,1,0,717,32,110,60,197,2,81,1,228,13,0,20,1,0,5,1,0,30
Eric Remedi,ATL,MLS,M,18,1161,4,0,0,1,1,0,1,0,11,1,17,3,2,4,0,3,0,2,18,12,536,2,10,69,11,84,1,0,0,827,9,88,61,233,0,23,0,147,54,0,42,1,0,1,0,1,22
Tesho Akindele,ORL,MLS,F,23,1161,0,0,0,4,0,0,0,0,19,7,7,8,2,14,2,14,0,1,11,4,257,2,29,35,7,54,0,0,0,479,44,118,69,180,0,13,0,129,6,0,5,0,0,7,5,4,11
Pervis Estupinan,VIL,LIGA,M/D,25,1158,1,0,0,0,0,0,0,0,10,5,35,65,21,17,2,17,0,2,37,17,405,21,12,86,9,76,0,2,0,891,30,106,72,211,2,66,0,210,26,0,19,0,0,6,0,0,21
Kike Perez,VLD,LIGA,M,24,1155,3,0,0,0,0,0,0,0,15,4,17,12,1,12,1,12,0,1,26,19,421,1,26,71,18,93,0,0,0,742,20,119,121,247,3,23,0,164,32,0,32,0,0,1,0,0,25
Thomas Monconduit,FCL,FRAN,M,27,1147,4,0,0,2,0,0,0,0,22,4,13,12,5,11,1,9,2,3,28,15,521,1,13,82,14,72,0,1,0,848,7,117,89,260,0,27,0,170,68,0,52,0,0,0,0,1,22
Roberto Meraz,MAZ,LMX,M,20,1147,4,0,0,0,0,0,0,0,5,1,34,2,0,5,0,5,0,7,16,6,318,0,11,30,2,37,0,0,0,500,3,39,45,139,1,5,0,67,30,0,17,0,0,1,1,0,2
Jorge Sanchez,ASL,LMX,M,21,1143,3,0,0,0,0,0,0,0,11,4,20,11,2,18,3,16,2,7,27,16,501,1,20,83,8,66,1,0,0,779,3,127,58,303,1,26,0,144,86,0,82,2,0,0,0,0,10
Emiliano Rigoni,ELC,LIGA,F/M,23,1141,5,0,0,1,1,0,1,0,16,8,6,66,11,11,2,8,2,1,12,7,278,4,5,50,14,38,0,0,0,587,20,80,77,155,0,67,0,188,3,0,9,0,0,7,4,1,31
Alexis Sanchez,INT,SERI,F,30,1138,0,0,0,7,5,3,4,1,29,16,7,28,13,33,8,24,4,0,14,8,384,6,9,53,24,80,0,1,0,755,73,186,85,296,0,66,0,208,13,1,28,5,0,10,6,6,36
Mohamed Fares,LAZ,SERI,M/D,21,1136,5,0,0,0,1,0,1,0,14,4,16,60,15,14,4,13,0,1,20,15,334,15,10,68,6,43,0,0,0,714,21,101,68,205,7,51,0,166,8,0,14,0,0,2,1,0,18
Elias Hernandez,CA,LMX,F/M,33,1133,1,0,0,2,0,0,0,0,39,9,7,95,25,28,3,21,7,0,14,10,382,13,3,64,20,44,0,0,0,744,35,124,51,274,3,105,0,197,21,0,44,0,0,1,0,2,36
Rafa,EIB,LIGA,D,19,1130,2,0,0,0,1,0,1,0,2,0,20,65,17,15,1,12,2,4,28,17,338,14,17,68,4,51,0,0,0,857,12,120,41,229,3,67,0,239,72,0,48,0,0,1,0,0,8
Ronaldo Prieto,SAN,LMX,M/D,21,1130,1,0,0,1,0,0,0,0,10,4,30,26,8,8,0,6,2,5,29,21,318,8,51,65,6,106,0,0,0,813,15,86,67,184,10,58,0,237,51,0,25,0,0,1,0,1,10
Dean Henderson,MUN,EPL,G,13,1125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,174,0,7,89,0,8,2,0,0,382,0,4,1,14,0,4,0,84,14,0,28,0,1,0,0,0,0
Eryc Castillo,JUA,LMX,F,21,1124,0,0,1,2,2,0,1,1,22,12,6,23,5,14,1,12,0,0,11,9,189,5,9,44,18,48,0,0,0,464,46,80,53,138,3,29,0,155,11,1,6,0,0,2,5,1,28
Rhian Brewster,SHU,EPL,F,27,1123,1,0,0,0,0,0,0,0,24,8,5,16,3,11,4,11,0,2,8,5,154,3,14,35,8,43,0,0,0,374,30,61,105,115,1,16,0,114,9,0,7,2,0,4,2,0,15
Maxi Araujo,PUE,LMX,F/M,25,1123,1,0,0,2,0,0,0,0,27,7,8,28,7,12,1,9,3,2,19,12,179,4,12,55,22,90,0,0,0,531,45,65,112,117,3,36,0,172,7,0,11,0,0,1,5,0,46
Gary Mackay-Steven,NYC,MLS,M,25,1121,2,0,0,2,1,1,1,0,23,15,11,27,4,13,2,12,0,0,29,18,251,4,9,62,15,67,0,0,0,541,44,110,59,170,1,37,0,142,8,0,3,1,0,13,4,1,27
Esteban Burgos,EIB,LIGA,D,14,1116,5,0,0,3,1,0,0,1,6,5,23,0,0,2,2,1,0,7,7,6,416,0,31,66,1,41,1,1,0,687,12,30,58,117,0,4,0,147,71,3,88,0,0,1,2,3,1
Bryan Dabo,BEN,SERI,M,25,1114,5,0,0,0,0,0,0,0,12,2,13,14,2,7,0,7,0,1,11,8,432,2,54,84,19,101,0,0,0,749,21,122,64,255,0,29,0,180,35,0,21,0,0,1,1,0,29
Diogo Jota,LIV,EPL,F,19,1113,2,0,0,9,0,1,0,0,46,26,5,18,1,12,2,12,0,0,12,6,319,1,14,53,21,67,0,0,0,682,97,160,131,255,0,33,0,214,18,0,8,1,0,1,7,6,43
Willian Jose,WOL,EPL,F,17,1113,0,0,0,1,0,0,0,0,19,7,1,6,1,12,1,12,0,1,2,1,242,1,26,40,8,46,0,0,0,422,35,75,61,152,0,11,0,107,11,0,17,0,0,2,2,0,11
Ruben Pena,VIL,LIGA,M,19,1112,1,0,0,1,1,0,1,0,6,2,13,39,7,6,1,5,0,1,25,14,373,7,16,56,30,89,0,0,0,812,33,116,80,230,6,38,0,216,34,0,13,0,0,0,1,1,47
JT Marcinkowski,SJE,MLS,G,12,1110,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,307,0,4,80,0,4,0,2,0,508,0,6,1,20,0,1,0,103,21,0,77,0,0,0,0,0,0
Rod Fanni,MTL,MLS,D,14,1109,0,0,0,0,0,0,0,0,2,0,29,0,0,2,0,2,0,15,14,10,468,0,15,77,11,46,1,0,0,679,3,52,23,180,3,2,0,74,93,0,44,0,0,0,0,0,11
Noah Katterbach,KOE,BUND,D,21,1108,1,0,0,0,0,0,0,0,9,2,23,32,7,10,2,10,0,3,18,11,411,7,18,81,19,72,0,0,0,846,6,106,67,215,3,39,1,198,50,0,27,0,0,1,0,0,25
Jayden Bogle,SHU,EPL,D,16,1107,2,0,0,2,0,0,0,0,17,7,14,12,1,4,0,4,0,4,33,23,237,1,18,64,11,71,0,0,0,607,37,95,93,148,4,24,0,154,10,0,4,0,0,1,2,0,31
Gustav Svensson,SOU,MLS,M/D,15,1107,0,0,0,1,0,0,0,0,12,3,27,5,1,2,0,2,0,4,29,17,645,1,28,57,3,68,1,1,0,886,16,140,63,301,0,12,0,101,79,0,65,1,1,0,1,0,3
Maikel Chang,RSL,MLS,M,19,1105,1,0,0,1,4,2,3,1,14,4,15,46,16,35,9,31,0,0,20,9,270,16,10,65,13,54,0,0,0,605,48,127,62,199,0,64,0,194,18,0,24,1,0,1,1,1,26
Matt Polster,NER,MLS,M,19,1105,4,1,1,0,1,1,1,0,3,1,29,9,2,12,2,11,0,3,25,16,566,2,20,64,10,67,0,0,0,833,12,104,61,267,1,19,0,119,80,0,40,2,0,0,0,0,12
Mateo Pavlovic,SCO,FRAN,D,14,1103,3,0,0,0,1,0,0,1,4,0,21,0,0,2,1,1,0,11,11,6,464,0,23,59,0,36,0,0,0,643,8,21,51,114,1,4,0,72,72,0,22,0,0,0,0,0,0
Kevin Lasagna,UDI,SERI,F,17,1102,1,0,0,2,1,0,1,0,41,12,6,17,3,10,2,9,0,0,6,1,140,3,19,32,5,40,0,0,0,378,75,65,90,99,0,20,0,120,6,0,5,0,0,9,11,2,15
Nemanja Matic,MUN,EPL,M/D,20,1101,2,0,0,0,0,1,0,0,6,3,22,4,1,8,2,8,0,5,25,11,917,1,19,116,17,67,0,3,0,1186,9,176,54,463,1,17,0,131,108,0,53,0,0,0,0,0,21
Derek Cornelius,WHI,MLS,D,14,1101,3,0,0,0,0,0,0,0,7,1,11,0,0,0,0,0,0,14,21,12,428,0,25,55,1,56,0,0,0,673,15,16,32,85,3,6,0,96,50,0,40,0,0,1,0,0,2
Dionicio Escalante,ASL,LMX,D,17,1097,6,0,0,0,2,0,0,2,4,0,18,25,9,14,1,9,3,5,33,22,242,3,25,69,10,86,0,0,0,658,3,66,70,137,3,37,0,173,59,0,41,0,0,0,0,0,18
Adrian Mora,TOL,LMX,D,15,1097,4,0,0,0,1,0,0,1,7,0,27,5,1,4,1,3,0,7,12,9,443,1,15,50,2,35,0,0,0,682,7,55,41,159,4,9,0,110,73,0,49,1,0,0,1,0,2
Marcos Lopez,SJE,MLS,D,14,1093,2,0,0,2,1,1,1,0,7,4,13,55,12,16,2,8,7,9,17,11,403,6,16,72,15,70,0,0,1,848,8,108,51,220,6,62,1,215,52,0,43,0,0,0,0,0,22
